order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
2,5,11,Wednesday,12,33.5,83.75,M,Chicken,The Barbecue Chicken Pizza
2,2,11,Monday,19,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,04,Sunday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
3,3,02,Sunday,16,48.0,48.0,M,Classic,The Classic Deluxe Pizza
1,1,02,Saturday,21,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,03,Tuesday,15,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,01,Thursday,18,32.0,32.0,M,Veggie,The Mexicana Pizza
2,2,03,Sunday,16,33.0,33.0,M,Supreme,The Soppressata Pizza
1,1,05,Thursday,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,02,Friday,12,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,02,Thursday,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,01,Saturday,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,05,Sunday,21,41.0,41.0,L,Classic,The Napolitana Pizza
1,1,06,Wednesday,15,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,03,Friday,18,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,04,Friday,15,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,05,Wednesday,20,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,01,Friday,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
2,2,04,Saturday,13,32.5,32.5,M,Supreme,The Sicilian Pizza
2,2,06,Monday,15,47.3,47.3,S,Supreme,The Brie Carre Pizza
2,2,06,Friday,12,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,04,Wednesday,16,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,03,Thursday,15,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,04,Friday,12,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,01,Thursday,13,16.0,16.0,M,Classic,The Italian Capocollo Pizza
2,2,03,Monday,16,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
2,2,06,Thursday,11,32.0,32.0,M,Veggie,The Mexicana Pizza
2,2,06,Thursday,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,04,Monday,12,12.0,12.0,S,Classic,The Greek Pizza
1,1,05,Saturday,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,03,Wednesday,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,02,Monday,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,02,Monday,14,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,01,Wednesday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,06,Thursday,14,20.5,20.5,L,Classic,The Classic Deluxe Pizza
4,4,01,Monday,12,48.0,48.0,S,Classic,The Big Meat Pizza
3,3,01,Monday,13,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,03,Saturday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,06,Friday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,01,Wednesday,18,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,01,Sunday,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,09,Tuesday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
3,3,12,Wednesday,17,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,09,Monday,17,40.5,40.5,L,Supreme,The Sicilian Pizza
3,3,08,Friday,21,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
1,1,08,Monday,22,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,07,Thursday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,4,10,Sunday,13,33.5,67.0,M,Chicken,The Barbecue Chicken Pizza
3,3,11,Saturday,12,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,11,Sunday,20,20.25,20.25,L,Supreme,The Calabrese Pizza
3,4,11,Thursday,18,39.75,53.0,M,Classic,The Hawaiian Pizza
1,1,09,Tuesday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Monday,21,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,11,Monday,19,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
3,3,07,Friday,21,50.25,50.25,M,Chicken,The California Chicken Pizza
1,1,08,Saturday,16,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,07,Wednesday,17,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,12,Saturday,21,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,07,Thursday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,09,Wednesday,17,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,10,Thursday,19,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,10,Friday,17,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,12,Sunday,16,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,12,Monday,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,11,Saturday,18,16.0,16.0,M,Classic,The Classic Deluxe Pizza
3,3,08,Friday,19,36.0,36.0,S,Veggie,The Mediterranean Pizza
2,3,09,Tuesday,19,33.5,50.25,M,Chicken,The California Chicken Pizza
1,1,07,Friday,21,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,07,Monday,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
3,3,10,Wednesday,12,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,11,Tuesday,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,12,Sunday,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,09,Saturday,20,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,08,Sunday,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
3,3,11,Friday,20,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,07,Wednesday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
3,3,11,Friday,16,48.0,48.0,M,Classic,The Classic Deluxe Pizza
1,1,08,Friday,17,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,09,Tuesday,17,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,09,Friday,20,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,11,Thursday,18,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,12,Thursday,12,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,07,Thursday,17,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,03,Sunday,19,32.0,32.0,M,Classic,The Italian Capocollo Pizza
2,2,01,Saturday,17,32.0,32.0,M,Classic,The Classic Deluxe Pizza
3,4,01,Monday,12,62.25,83.0,L,Supreme,The Spicy Italian Pizza
1,1,04,Tuesday,19,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,02,Thursday,13,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,01,Thursday,21,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,02,Thursday,22,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,04,Tuesday,12,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,06,Sunday,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,06,Saturday,13,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,05,Tuesday,21,12.0,12.0,S,Classic,The Greek Pizza
2,2,02,Friday,22,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,03,Wednesday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,03,Wednesday,18,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,03,Friday,19,33.0,33.0,M,Veggie,The Spinach Pesto Pizza
2,2,06,Saturday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,06,Saturday,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,02,Monday,13,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,02,Monday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,04,Tuesday,13,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,01,Thursday,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,04,Saturday,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,01,Thursday,13,25.0,25.0,S,Supreme,The Pepper Salami Pizza
2,2,03,Tuesday,13,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,01,Monday,14,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,06,Wednesday,18,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,04,Wednesday,13,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,02,Sunday,16,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,04,Sunday,17,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
2,2,02,Sunday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,05,Sunday,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,03,Friday,19,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,05,Thursday,20,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,05,Tuesday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,05,Monday,21,25.5,25.5,XL,Classic,The Greek Pizza
2,2,04,Friday,19,32.5,32.5,M,Supreme,The Calabrese Pizza
2,3,05,Thursday,16,33.0,49.5,M,Supreme,The Italian Supreme Pizza
2,2,04,Monday,13,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,01,Saturday,17,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,01,Sunday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,03,Wednesday,16,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,06,Thursday,15,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
2,2,10,Saturday,21,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
2,2,08,Friday,17,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,09,Wednesday,12,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,08,Wednesday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,12,Sunday,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,07,Friday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,09,Tuesday,14,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,07,Friday,14,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,07,Thursday,19,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,08,Wednesday,12,20.5,20.5,L,Classic,The Greek Pizza
1,1,10,Saturday,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,08,Saturday,12,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,06,Sunday,18,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,11,Thursday,18,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,08,Wednesday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,09,Tuesday,11,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,12,Saturday,20,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,08,Thursday,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,09,Saturday,22,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,11,Sunday,21,33.0,33.0,M,Supreme,The Spicy Italian Pizza
1,1,07,Tuesday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,11,Saturday,17,20.5,20.5,L,Classic,The Napolitana Pizza
2,3,12,Tuesday,12,47.3,70.94999999999999,S,Supreme,The Brie Carre Pizza
1,1,09,Monday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,10,Sunday,20,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
5,5,10,Thursday,12,80.0,80.0,M,Veggie,The Spinach and Feta Pizza
1,1,10,Sunday,19,12.0,12.0,S,Classic,The Greek Pizza
2,3,06,Tuesday,18,33.5,50.25,M,Chicken,The California Chicken Pizza
1,1,12,Sunday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,12,Thursday,20,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,08,Tuesday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,12,Monday,12,32.5,32.5,M,Supreme,The Calabrese Pizza
2,2,08,Wednesday,21,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,08,Thursday,13,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,08,Tuesday,17,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,07,Sunday,17,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,11,Sunday,15,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,08,Sunday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,09,Sunday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Wednesday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,11,Friday,18,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,11,Sunday,13,20.5,20.5,L,Classic,The Greek Pizza
1,1,12,Monday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,12,Thursday,15,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,07,Saturday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,08,Tuesday,21,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,12,Monday,12,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,02,Sunday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,04,Friday,13,24.0,24.0,S,Veggie,The Mediterranean Pizza
3,3,04,Friday,17,36.0,36.0,S,Veggie,The Spinach and Feta Pizza
1,1,04,Friday,22,12.0,12.0,S,Classic,The Greek Pizza
3,3,01,Saturday,19,62.25,62.25,L,Supreme,The Italian Supreme Pizza
2,2,05,Tuesday,20,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,02,Thursday,17,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,01,Friday,18,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
2,2,01,Saturday,13,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,01,Friday,13,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,02,Saturday,15,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,03,Friday,13,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,05,Thursday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
5,6,05,Saturday,13,76.25,91.5,L,Classic,The Pepperoni Pizza
2,2,06,Friday,16,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Sunday,14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,03,Thursday,13,12.5,12.5,S,Supreme,The Soppressata Pizza
3,3,06,Thursday,14,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,05,Tuesday,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
4,4,02,Friday,13,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,03,Tuesday,21,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,06,Saturday,18,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,04,Saturday,19,24.0,24.0,S,Veggie,The Green Garden Pizza
2,2,01,Tuesday,19,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,3,03,Saturday,21,33.5,50.25,M,Chicken,The Barbecue Chicken Pizza
2,2,06,Tuesday,13,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,05,Wednesday,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,02,Friday,13,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,04,Friday,22,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,02,Tuesday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,04,Sunday,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,04,Friday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,02,Wednesday,17,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,04,Saturday,20,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,03,Monday,18,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,04,Tuesday,21,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,02,Tuesday,20,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,05,Sunday,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,02,Monday,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,05,Wednesday,19,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,04,Sunday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,06,Saturday,20,25.0,25.0,S,Supreme,The Spicy Italian Pizza
1,1,03,Thursday,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,02,Tuesday,14,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,05,Saturday,17,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,06,Sunday,12,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,04,Thursday,11,16.25,16.25,M,Supreme,The Sicilian Pizza
2,3,04,Tuesday,14,37.0,55.5,L,Veggie,The Five Cheese Pizza
1,1,06,Friday,22,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,03,Saturday,13,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
1,1,03,Thursday,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,04,Tuesday,21,25.5,25.5,XL,Classic,The Greek Pizza
1,1,01,Monday,11,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,02,Monday,12,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,02,Thursday,13,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,07,Wednesday,13,25.0,25.0,S,Supreme,The Spicy Italian Pizza
2,2,08,Saturday,14,24.0,24.0,S,Classic,The Napolitana Pizza
5,5,10,Tuesday,12,81.25,81.25,M,Supreme,The Sicilian Pizza
2,2,07,Wednesday,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,12,Wednesday,19,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,2,09,Thursday,16,20.75,41.5,L,Chicken,The Thai Chicken Pizza
1,1,11,Sunday,14,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,07,Friday,18,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,09,Tuesday,12,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,09,Tuesday,16,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,08,Saturday,17,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,07,Saturday,19,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,06,Monday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
4,5,07,Monday,13,64.0,80.0,M,Classic,The Classic Deluxe Pizza
2,2,11,Sunday,18,33.0,33.0,M,Supreme,The Spinach Supreme Pizza
1,1,09,Monday,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Friday,20,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,07,Saturday,23,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Saturday,18,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,09,Wednesday,13,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,10,Tuesday,15,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,09,Saturday,16,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,08,Monday,17,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,08,Saturday,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,09,Sunday,18,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,10,Thursday,12,12.25,12.25,S,Supreme,The Calabrese Pizza
2,2,07,Sunday,17,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,12,Thursday,17,33.0,33.0,M,Supreme,The Spinach Supreme Pizza
3,3,10,Thursday,12,61.5,61.5,L,Classic,The Napolitana Pizza
1,1,12,Tuesday,20,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
2,2,10,Thursday,12,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,11,Tuesday,20,12.0,12.0,S,Veggie,The Mediterranean Pizza
2,3,07,Thursday,12,41.5,62.25,L,Chicken,The Thai Chicken Pizza
1,1,11,Wednesday,12,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,07,Wednesday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,08,Monday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,12,Wednesday,20,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,10,Saturday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
3,3,10,Saturday,17,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,09,Tuesday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,11,Tuesday,20,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
2,2,12,Monday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,07,Tuesday,11,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,12,Saturday,15,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Sunday,21,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,07,Thursday,16,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
2,2,07,Friday,22,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,2,11,Thursday,14,16.5,33.0,L,Classic,The Hawaiian Pizza
1,1,08,Tuesday,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,06,Monday,14,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,09,Sunday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,10,Thursday,15,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,10,Saturday,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,12,Wednesday,19,16.0,16.0,M,Classic,The Napolitana Pizza
3,3,07,Thursday,19,50.25,50.25,M,Chicken,The Thai Chicken Pizza
2,2,07,Friday,12,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,12,Monday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,07,Monday,16,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,08,Tuesday,21,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,07,Friday,14,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,08,Saturday,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
3,3,06,Thursday,18,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,01,Wednesday,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,01,Monday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,06,Wednesday,11,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,02,Monday,18,33.0,33.0,M,Supreme,The Spicy Italian Pizza
2,2,01,Sunday,14,32.0,32.0,M,Veggie,The Spinach and Feta Pizza
4,4,05,Friday,21,83.0,83.0,L,Chicken,The California Chicken Pizza
1,1,04,Thursday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
3,3,06,Saturday,18,48.75,48.75,M,Supreme,The Sicilian Pizza
1,1,05,Thursday,15,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,04,Wednesday,16,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,03,Sunday,15,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
3,3,04,Monday,18,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
2,2,04,Monday,16,32.0,32.0,M,Veggie,The Mexicana Pizza
1,2,01,Wednesday,20,20.25,40.5,L,Veggie,The Mexicana Pizza
1,1,05,Monday,20,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,06,Saturday,14,48.0,48.0,M,Classic,The Classic Deluxe Pizza
2,2,01,Saturday,14,51.0,51.0,XL,Classic,The Greek Pizza
3,3,03,Tuesday,12,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,02,Wednesday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,05,Thursday,13,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,06,Friday,11,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,01,Saturday,11,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,06,Wednesday,14,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,01,Saturday,12,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,02,Tuesday,11,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,05,Friday,15,20.25,20.25,L,Veggie,The Mexicana Pizza
3,3,06,Sunday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,02,Sunday,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,04,Tuesday,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,05,Wednesday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,06,Saturday,19,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,02,Saturday,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,03,Wednesday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,05,Thursday,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,03,Monday,14,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,03,Monday,16,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,02,Monday,13,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,04,Saturday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,03,Wednesday,18,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,02,Saturday,20,15.25,15.25,L,Classic,The Pepperoni Pizza
3,3,02,Saturday,17,50.25,50.25,M,Chicken,The Barbecue Chicken Pizza
2,2,02,Saturday,21,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,04,Monday,11,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,04,Thursday,18,41.0,41.0,L,Classic,The Greek Pizza
1,1,02,Sunday,17,16.0,16.0,M,Classic,The Greek Pizza
2,2,07,Sunday,12,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,08,Sunday,18,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,11,Wednesday,13,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,08,Monday,21,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,11,Sunday,16,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,12,Saturday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
